championName,itemId,itemName,total
Kassadin,3089,"Rabadon's Deathcap",16
Kassadin,4633,Riftmaker,16
Kassadin,3363,"Farsight Alteration",15
Kassadin,3047,"Plated Steelcaps",12
Kassadin,1001,Boots,12
Kassadin,1026,"Blasting Wand",10
Kassadin,2421,"Broken Stopwatch",10
Kassadin,1054,"Doran's Shield",9
Kassadin,2420,Stopwatch,9
Kassadin,4629,"Cosmic Drive",8
Kassadin,3802,"Lost Chapter",7
Kassadin,4630,"Blighting Jewel",7
Kassadin,1029,"Cloth Armor",6
Kassadin,3191,"Seeker's Armguard",5
Kassadin,3024,"Glacial Buckler",4
Kassadin,1028,"Ruby Crystal",4
Kassadin,1056,"Doran's Ring",4
Kassadin,3082,"Warden's Mail",4
Kassadin,3076,"Bramble Vest",3
Kassadin,3165,Morellonomicon,3
Kassadin,7014,"Eternal Winter",2
Kassadin,3067,Kindlegem,2
Kassadin,3193,"Gargoyle Stoneplate",2
Kassadin,3102,"Banshee's Veil",2
Kassadin,4635,"Leeching Leer",2
Kassadin,1042,Dagger,1
Kassadin,3075,Thornmail,1
Kassadin,1027,"Sapphire Crystal",1
Kassadin,3003,"Archangel's Staff",1
Kassadin,4632,"Verdant Barrier",1
Kassadin,2033,"Corrupting Potion",1
Kassadin,3113,"Aether Wisp",1
Kassadin,2055,"Control Ward",1
Katarina,3020,"Sorcerer's Shoes",142
Katarina,3115,"Nashor's Tooth",130
Katarina,3364,"Oracle Lens",113
Katarina,1082,"Dark Seal",85
Katarina,3152,"Hextech Rocketbelt",68
Katarina,3157,"Zhonya's Hourglass",57
Katarina,3340,"Stealth Ward",44
Katarina,4633,Riftmaker,41
Katarina,1026,"Blasting Wand",34
Katarina,3041,"Mejai's Soulstealer",32
Katarina,1052,"Amplifying Tome",31
Katarina,2031,"Refillable Potion",30
Katarina,1055,"Doran's Blade",29
Katarina,2055,"Control Ward",27
Katarina,2421,"Broken Stopwatch",18
Katarina,3135,"Void Staff",17
Katarina,3145,"Hextech Alternator",15
Katarina,6632,"Divine Sunderer",12
Katarina,3089,"Rabadon's Deathcap",11
Katarina,3100,"Lich Bane",11
Katarina,3153,"Blade of The Ruined King",11
Katarina,2420,Stopwatch,10
Katarina,3363,"Farsight Alteration",10
Katarina,4635,"Leeching Leer",8
Katarina,3111,"Mercury's Treads",8
Katarina,1043,"Recurve Bow",8
Katarina,1058,"Needlessly Large Rod",8
Katarina,1001,Boots,7
Katarina,1029,"Cloth Armor",7
Katarina,1054,"Doran's Shield",7
Katarina,3191,"Seeker's Armguard",6
Katarina,4630,"Blighting Jewel",6
Katarina,3047,"Plated Steelcaps",6
Katarina,3108,"Fiendish Codex",6
Katarina,1028,"Ruby Crystal",5
Katarina,1036,"Long Sword",4
Katarina,3113,"Aether Wisp",4
Katarina,3057,Sheen,4
Katarina,3091,"Wit's End",3
Katarina,1033,"Null-Magic Mantle",2
Katarina,3748,"Titanic Hydra",2
Katarina,4632,"Verdant Barrier",2
Katarina,1053,"Vampiric Scepter",1
Katarina,1057,"Negatron Cloak",1
Katarina,3165,Morellonomicon,1
Katarina,3044,Phage,1
Katarina,4636,"Night Harvester",1
Katarina,1037,Pickaxe,1
Kayle,3006,"Berserker's Greaves",76
Kayle,3115,"Nashor's Tooth",73
Kayle,4633,Riftmaker,61
Kayle,3363,"Farsight Alteration",54
Kayle,1082,"Dark Seal",35
Kayle,3340,"Stealth Ward",27
Kayle,1056,"Doran's Ring",15
Kayle,2031,"Refillable Potion",12
Kayle,1026,"Blasting Wand",11
Kayle,4635,"Leeching Leer",11
Kayle,3157,"Zhonya's Hourglass",11
Kayle,3089,"Rabadon's Deathcap",11
Kayle,3041,"Mejai's Soulstealer",11
Kayle,2420,Stopwatch,10
Kayle,1052,"Amplifying Tome",9
Kayle,2421,"Broken Stopwatch",9
Kayle,1055,"Doran's Blade",8
Kayle,2033,"Corrupting Potion",8
Kayle,3191,"Seeker's Armguard",6
Kayle,1058,"Needlessly Large Rod",6
Kayle,1043,"Recurve Bow",6
Kayle,3916,"Oblivion Orb",6
Kayle,3135,"Void Staff",5
Kayle,2055,"Control Ward",4
Kayle,1029,"Cloth Armor",4
Kayle,3108,"Fiendish Codex",4
Kayle,3100,"Lich Bane",3
Kayle,3153,"Blade of The Ruined King",3
Kayle,1001,Boots,3
Kayle,1054,"Doran's Shield",3
Kayle,1057,"Negatron Cloak",3
Kayle,3091,"Wit's End",3
Kayle,3051,"Hearthbound Axe",2
Kayle,3102,"Banshee's Veil",2
Kayle,1036,"Long Sword",2
Kayle,3047,"Plated Steelcaps",1
Kayle,3066,"Winged Moonplate",1
Kayle,3086,Zeal,1
Kayle,3113,"Aether Wisp",1
Kayle,1042,Dagger,1
Kayle,3364,"Oracle Lens",1
Kayle,3165,Morellonomicon,1
Kayle,4632,"Verdant Barrier",1
Kayle,1035,Emberknife,1
Kayle,3124,"Guinsoo's Rageblade",1
Kayle,7009,"Icathia's Curse",1
Kayn,3364,"Oracle Lens",202
Kayn,6630,Goredrinker,139
Kayn,3158,"Ionian Boots of Lucidity",138
Kayn,2031,"Refillable Potion",69
Kayn,1036,"Long Sword",66
Kayn,6695,"Serpent's Fang",63
Kayn,3071,"Black Cleaver",61
Kayn,3047,"Plated Steelcaps",54
Kayn,2055,"Control Ward",48
Kayn,3042,Muramana,41
Kayn,6631,Stridebreaker,40
Kayn,3133,"Caulfield's Warhammer",39
Kayn,6693,"Prowler's Claw",38
Kayn,3134,"Serrated Dirk",35
Kayn,3070,"Tear of the Goddess",35
Kayn,3053,"Sterak's Gage",30
Kayn,3067,Kindlegem,28
Kayn,3363,"Farsight Alteration",27
Kayn,1028,"Ruby Crystal",25
Kayn,3123,"Executioner's Calling",25
Kayn,3111,"Mercury's Treads",23
Kayn,3814,"Edge of Night",22
Kayn,3044,Phage,21
Kayn,6694,"Serylda's Grudge",18
Kayn,1037,Pickaxe,17
Kayn,3065,"Spirit Visage",13
Kayn,6609,"Chempunk Chainsword",12
Kayn,6333,"Death's Dance",12
Kayn,1001,Boots,10
Kayn,3340,"Stealth Ward",9
Kayn,3142,"Youmuu's Ghostblade",9
Kayn,1031,"Chain Vest",8
Kayn,6691,"Duskblade of Draktharr",8
Kayn,1029,"Cloth Armor",6
Kayn,2422,"Slightly Magical Footwear",6
Kayn,1033,"Null-Magic Mantle",5
Kayn,6676,"The Collector",5
Kayn,6029,"Ironspike Whip",5
Kayn,3035,"Last Whisper",5
Kayn,3076,"Bramble Vest",5
Kayn,2421,"Broken Stopwatch",5
Kayn,3179,"Umbral Glaive",5
Kayn,3156,"Maw of Malmortius",4
Kayn,3075,Thornmail,4
Kayn,3117,"Mobility Boots",4
Kayn,6692,Eclipse,4
Kayn,3140,"Quicksilver Sash",3
Kayn,3082,"Warden's Mail",3
Kayn,3211,"Spectre's Cowl",3
Kayn,8001,"Anathema's Chains",3
Kayn,3026,"Guardian Angel",2
Kayn,2420,Stopwatch,2
Kayn,3143,"Randuin's Omen",2
Kayn,3077,Tiamat,2
Kayn,3155,Hexdrinker,2
Kayn,1055,"Doran's Blade",2
Kayn,3004,Manamune,1
Kayn,1035,Emberknife,1
Kayn,3181,Hullbreaker,1
Kayn,1038,"B. F. Sword",1
Kayn,6632,"Divine Sunderer",1
Kayn,1039,Hailblade,1
Kayn,3742,"Dead Man's Plate",1
Kayn,3036,"Lord Dominik's Regards",1
Kayn,3513,"Eye of the Herald",1
Kayn,1053,"Vampiric Scepter",1
Kayn,3074,"Ravenous Hydra",1
Kayn,3105,"Aegis of the Legion",1
Kennen,3020,"Sorcerer's Shoes",53
Kennen,3152,"Hextech Rocketbelt",50
Kennen,3157,"Zhonya's Hourglass",35
Kennen,1055,"Doran's Blade",23
Kennen,3340,"Stealth Ward",23
Kennen,3364,"Oracle Lens",22
Kennen,3135,"Void Staff",20
Kennen,3363,"Farsight Alteration",18
Kennen,1082,"Dark Seal",15
Kennen,3916,"Oblivion Orb",13
Kennen,1052,"Amplifying Tome",12
Kennen,1058,"Needlessly Large Rod",11
Kennen,1026,"Blasting Wand",11
Kennen,3165,Morellonomicon,11
Kennen,2031,"Refillable Potion",8
Kennen,2055,"Control Ward",7
Kennen,3089,"Rabadon's Deathcap",7
Kennen,3108,"Fiendish Codex",5
Kennen,2421,"Broken Stopwatch",5
Kennen,4630,"Blighting Jewel",5
Kennen,3145,"Hextech Alternator",4
Kennen,3158,"Ionian Boots of Lucidity",3
Kennen,3191,"Seeker's Armguard",3
Kennen,1028,"Ruby Crystal",3
Kennen,3102,"Banshee's Veil",3
Kennen,4632,"Verdant Barrier",3
Kennen,4633,Riftmaker,3
Kennen,6653,"Liandry's Anguish",3
Kennen,1001,Boots,2
Kennen,1029,"Cloth Armor",2
Kennen,1054,"Doran's Shield",2
Kennen,3009,"Boots of Swiftness",2
Kennen,2420,Stopwatch,2
Kennen,4629,"Cosmic Drive",2
Kennen,3046,"Phantom Dancer",1
Kennen,1083,Cull,1
Kennen,3100,"Lich Bane",1
Kennen,2422,"Slightly Magical Footwear",1
Kennen,2423,"Perfectly Timed Stopwatch",1
Kennen,3853,"Shard of True Ice",1
Kennen,3115,"Nashor's Tooth",1
Kennen,4628,"Horizon Focus",1
Kennen,2424,"Broken Stopwatch",1
Kennen,3006,"Berserker's Greaves",1
Kennen,1043,"Recurve Bow",1
Kennen,1056,"Doran's Ring",1
Kennen,4636,"Night Harvester",1
Kennen,4643,"Vigilant Wardstone",1
Kennen,3041,"Mejai's Soulstealer",1
Kennen,6671,Galeforce,1
Kennen,7011,"Upgraded Aeropack",1
Khazix,3364,"Oracle Lens",243
Khazix,6695,"Serpent's Fang",120
Khazix,1036,"Long Sword",108
Khazix,3158,"Ionian Boots of Lucidity",101
Khazix,6691,"Duskblade of Draktharr",84
Khazix,3047,"Plated Steelcaps",76
Khazix,2031,"Refillable Potion",70
Khazix,3134,"Serrated Dirk",66
Khazix,6630,Goredrinker,55
Khazix,6692,Eclipse,52
Khazix,3071,"Black Cleaver",51
Khazix,3111,"Mercury's Treads",51
Khazix,3123,"Executioner's Calling",49
Khazix,2055,"Control Ward",48
Khazix,6694,"Serylda's Grudge",44
Khazix,3814,"Edge of Night",43
Khazix,6609,"Chempunk Chainsword",41
Khazix,6693,"Prowler's Claw",40
Khazix,3133,"Caulfield's Warhammer",35
Khazix,1001,Boots,30
Khazix,6631,Stridebreaker,22
Khazix,1037,Pickaxe,21
Khazix,3035,"Last Whisper",21
Khazix,3340,"Stealth Ward",17
Khazix,1028,"Ruby Crystal",15
Khazix,3042,Muramana,13
Khazix,3070,"Tear of the Goddess",10
Khazix,1029,"Cloth Armor",9
Khazix,3067,Kindlegem,9
Khazix,2421,"Broken Stopwatch",8
Khazix,3156,"Maw of Malmortius",8
Khazix,3026,"Guardian Angel",7
Khazix,3155,Hexdrinker,7
Khazix,6676,"The Collector",6
Khazix,3363,"Farsight Alteration",6
Khazix,6333,"Death's Dance",5
Khazix,3053,"Sterak's Gage",5
Khazix,2422,"Slightly Magical Footwear",4
Khazix,1031,"Chain Vest",4
Khazix,3142,"Youmuu's Ghostblade",3
Khazix,3074,"Ravenous Hydra",3
Khazix,1053,"Vampiric Scepter",3
Khazix,3513,"Eye of the Herald",3
Khazix,7015,"Ceaseless Hunger",2
Khazix,3044,Phage,2
Khazix,1038,"B. F. Sword",2
Khazix,3065,"Spirit Visage",2
Khazix,1018,"Cloak of Agility",2
Khazix,1054,"Doran's Shield",2
Khazix,3086,Zeal,2
Khazix,2033,"Corrupting Potion",2
Khazix,2420,Stopwatch,2
Khazix,3117,"Mobility Boots",2
Khazix,6029,"Ironspike Whip",2
Khazix,1033,"Null-Magic Mantle",1
Khazix,1035,Emberknife,1
Khazix,1039,Hailblade,1
Khazix,1055,"Doran's Blade",1
Khazix,1042,Dagger,1
Khazix,3004,Manamune,1
Khazix,3009,"Boots of Swiftness",1
Khazix,3077,Tiamat,1
Khazix,3076,"Bramble Vest",1
Khazix,6617,"Moonstone Renewer",1
Khazix,3051,"Hearthbound Axe",1
Khazix,3082,"Warden's Mail",1
Khazix,3024,"Glacial Buckler",1
Khazix,3400,"Your Cut",1
Khazix,3179,"Umbral Glaive",1
Kindred,3364,"Oracle Lens",245
Kindred,3006,"Berserker's Greaves",194
Kindred,6672,"Kraken Slayer",172
Kindred,3508,"Essence Reaver",81
Kindred,6676,"The Collector",79
Kindred,6673,"Immortal Shieldbow",74
Kindred,3047,"Plated Steelcaps",72
Kindred,2031,"Refillable Potion",71
Kindred,1018,"Cloak of Agility",59
Kindred,1036,"Long Sword",58
Kindred,1055,"Doran's Blade",52
Kindred,3046,"Phantom Dancer",48
Kindred,1037,Pickaxe,46
Kindred,3363,"Farsight Alteration",45
Kindred,3031,"Infinity Edge",43
Kindred,2055,"Control Ward",42
Kindred,3036,"Lord Dominik's Regards",39
Kindred,6671,Galeforce,36
Kindred,1038,"B. F. Sword",36
Kindred,3091,"Wit's End",36
Kindred,3033,"Mortal Reminder",27
Kindred,3134,"Serrated Dirk",25
Kindred,1042,Dagger,24
Kindred,3086,Zeal,24
Kindred,3123,"Executioner's Calling",24
Kindred,3111,"Mercury's Treads",22
Kindred,3340,"Stealth Ward",20
Kindred,3094,"Rapid Firecannon",20
Kindred,3026,"Guardian Angel",18
Kindred,1001,Boots,17
Kindred,3035,"Last Whisper",16
Kindred,2421,"Broken Stopwatch",15
Kindred,3085,"Runaan's Hurricane",13
Kindred,2420,Stopwatch,12
Kindred,6670,Noonquiver,12
Kindred,3153,"Blade of The Ruined King",11
Kindred,1053,"Vampiric Scepter",10
Kindred,1057,"Negatron Cloak",8
Kindred,3095,Stormrazor,8
Kindred,1033,"Null-Magic Mantle",7
Kindred,3051,"Hearthbound Axe",7
Kindred,3513,"Eye of the Herald",6
Kindred,8001,"Anathema's Chains",6
Kindred,1031,"Chain Vest",6
Kindred,3133,"Caulfield's Warhammer",5
Kindred,2015,"Kircheis Shard",4
Kindred,3070,"Tear of the Goddess",4
Kindred,3071,"Black Cleaver",4
Kindred,3042,Muramana,4
Kindred,1054,"Doran's Shield",4
Kindred,1043,"Recurve Bow",3
Kindred,3009,"Boots of Swiftness",3
Kindred,3140,"Quicksilver Sash",3
Kindred,1028,"Ruby Crystal",2
Kindred,1029,"Cloth Armor",2
Kindred,1035,Emberknife,2
Kindred,6632,"Divine Sunderer",2
Kindred,2422,"Slightly Magical Footwear",2
Kindred,7007,"Wyrmfallen Sacrifice",2
Kindred,6035,"Silvermere Dawn",2
Kindred,3057,Sheen,2
Kindred,3067,Kindlegem,2
Kindred,1083,Cull,1
Kindred,2424,"Broken Stopwatch",1
Kindred,3004,Manamune,1
Kindred,3105,"Aegis of the Legion",1
Kindred,3139,"Mercurial Scimitar",1
Kindred,3143,"Randuin's Omen",1
Kindred,3158,"Ionian Boots of Lucidity",1
Kindred,3400,"Your Cut",1
Kindred,7008,Bloodward,1
Kindred,6695,"Serpent's Fang",1
Kled,3340,"Stealth Ward",79
Kled,3047,"Plated Steelcaps",78
Kled,6631,Stridebreaker,63
Kled,1055,"Doran's Blade",59
Kled,3748,"Titanic Hydra",43
Kled,2031,"Refillable Potion",35
Kled,3053,"Sterak's Gage",34
Kled,6630,Goredrinker,34
Kled,3363,"Farsight Alteration",30
Kled,3111,"Mercury's Treads",28
Kled,1028,"Ruby Crystal",24
Kled,1054,"Doran's Shield",21
Kled,3077,Tiamat,20
Kled,3044,Phage,16
Kled,3364,"Oracle Lens",16
Kled,3074,"Ravenous Hydra",15
Kled,1037,Pickaxe,13
Kled,3068,"Sunfire Aegis",12
Kled,3133,"Caulfield's Warhammer",12
Kled,1001,Boots,11
Kled,1011,"Giant's Belt",11
Kled,3071,"Black Cleaver",11
Kled,2055,"Control Ward",11
Kled,1029,"Cloth Armor",9
Kled,1033,"Null-Magic Mantle",9
Kled,1036,"Long Sword",8
Kled,3181,Hullbreaker,7
Kled,1006,"Rejuvenation Bead",6
Kled,3067,Kindlegem,5
Kled,3076,"Bramble Vest",5
Kled,3105,"Aegis of the Legion",5
Kled,3123,"Executioner's Calling",5
Kled,6695,"Serpent's Fang",4
Kled,3193,"Gargoyle Stoneplate",4
Kled,6692,Eclipse,4
Kled,6029,"Ironspike Whip",4
Kled,3026,"Guardian Angel",3
Kled,2421,"Broken Stopwatch",3
Kled,3158,"Ionian Boots of Lucidity",3
Kled,1031,"Chain Vest",3
Kled,1038,"B. F. Sword",2
Kled,3082,"Warden's Mail",2
Kled,3091,"Wit's End",2
Kled,1083,Cull,2
Kled,2420,Stopwatch,2
Kled,3051,"Hearthbound Axe",2
Kled,3153,"Blade of The Ruined King",2
Kled,3143,"Randuin's Omen",2
Kled,1043,"Recurve Bow",1
Kled,1053,"Vampiric Scepter",1
Kled,3057,Sheen,1
Kled,3075,Thornmail,1
Kled,3134,"Serrated Dirk",1
Kled,3156,"Maw of Malmortius",1
Kled,6333,"Death's Dance",1
Kled,6660,"Bami's Cinder",1
Kled,6694,"Serylda's Grudge",1
KogMaw,3363,"Farsight Alteration",163
KogMaw,3006,"Berserker's Greaves",160
KogMaw,3091,"Wit's End",125
KogMaw,1055,"Doran's Blade",82
KogMaw,3085,"Runaan's Hurricane",77
KogMaw,3124,"Guinsoo's Rageblade",67
KogMaw,6673,"Immortal Shieldbow",60
KogMaw,3143,"Randuin's Omen",33
KogMaw,1042,Dagger,32
KogMaw,1018,"Cloak of Agility",24
KogMaw,2031,"Refillable Potion",23
KogMaw,6672,"Kraken Slayer",23
KogMaw,6670,Noonquiver,22
KogMaw,3046,"Phantom Dancer",21
KogMaw,2055,"Control Ward",21
KogMaw,3340,"Stealth Ward",18
KogMaw,3086,Zeal,17
KogMaw,1053,"Vampiric Scepter",17
KogMaw,1036,"Long Sword",16
KogMaw,3082,"Warden's Mail",15
KogMaw,6671,Galeforce,10
KogMaw,2421,"Broken Stopwatch",9
KogMaw,6677,Rageknife,9
KogMaw,3026,"Guardian Angel",8
KogMaw,3020,"Sorcerer's Shoes",8
KogMaw,3123,"Executioner's Calling",7
KogMaw,3067,Kindlegem,7
KogMaw,3047,"Plated Steelcaps",6
KogMaw,3051,"Hearthbound Axe",6
KogMaw,3040,"Seraph's Embrace",6
KogMaw,1037,Pickaxe,5
KogMaw,1057,"Negatron Cloak",5
KogMaw,3153,"Blade of The Ruined King",5
KogMaw,6653,"Liandry's Anguish",5
KogMaw,1054,"Doran's Shield",4
KogMaw,1001,Boots,4
KogMaw,1029,"Cloth Armor",4
KogMaw,2420,Stopwatch,4
KogMaw,3140,"Quicksilver Sash",4
KogMaw,1043,"Recurve Bow",3
KogMaw,3364,"Oracle Lens",3
KogMaw,1033,"Null-Magic Mantle",3
KogMaw,3089,"Rabadon's Deathcap",3
KogMaw,8001,"Anathema's Chains",3
KogMaw,3133,"Caulfield's Warhammer",3
KogMaw,6655,"Luden's Tempest",3
KogMaw,6675,"Navori Quickblades",3
KogMaw,3157,"Zhonya's Hourglass",3
KogMaw,1082,"Dark Seal",2
KogMaw,1058,"Needlessly Large Rod",2
KogMaw,3139,"Mercurial Scimitar",2
KogMaw,1083,Cull,2
KogMaw,4633,Riftmaker,2
KogMaw,3070,"Tear of the Goddess",2
KogMaw,3078,"Trinity Force",2
KogMaw,1038,"B. F. Sword",2
KogMaw,3748,"Titanic Hydra",2
KogMaw,3111,"Mercury's Treads",2
KogMaw,1031,"Chain Vest",2
KogMaw,6662,"Frostfire Gauntlet",2
KogMaw,1028,"Ruby Crystal",2
KogMaw,2033,"Corrupting Potion",2
KogMaw,3031,"Infinity Edge",2
KogMaw,7008,Bloodward,2
KogMaw,3033,"Mortal Reminder",2
KogMaw,4401,"Force of Nature",1
KogMaw,4630,"Blighting Jewel",1
KogMaw,6035,"Silvermere Dawn",1
KogMaw,6333,"Death's Dance",1
KogMaw,1052,"Amplifying Tome",1
KogMaw,1056,"Doran's Ring",1
KogMaw,6660,"Bami's Cinder",1
KogMaw,2003,"Health Potion",1
KogMaw,2015,"Kircheis Shard",1
KogMaw,3009,"Boots of Swiftness",1
KogMaw,3036,"Lord Dominik's Regards",1
KogMaw,3041,"Mejai's Soulstealer",1
KogMaw,3066,"Winged Moonplate",1
KogMaw,3083,"Warmog's Armor",1
KogMaw,3110,"Frozen Heart",1
KogMaw,3135,"Void Staff",1
Leblanc,3020,"Sorcerer's Shoes",164
Leblanc,6655,"Luden's Tempest",155
Leblanc,3364,"Oracle Lens",135
Leblanc,1082,"Dark Seal",97
Leblanc,2033,"Corrupting Potion",91
Leblanc,3135,"Void Staff",61
Leblanc,1058,"Needlessly Large Rod",53
Leblanc,3041,"Mejai's Soulstealer",50
Leblanc,3157,"Zhonya's Hourglass",43
Leblanc,3340,"Stealth Ward",38
Leblanc,1026,"Blasting Wand",33
Leblanc,2055,"Control Ward",32
Leblanc,1056,"Doran's Ring",31
Leblanc,3089,"Rabadon's Deathcap",30
Leblanc,6656,Everfrost,28
Leblanc,3158,"Ionian Boots of Lucidity",24
Leblanc,3916,"Oblivion Orb",24
Leblanc,1052,"Amplifying Tome",24
Leblanc,4629,"Cosmic Drive",23
Leblanc,3108,"Fiendish Codex",21
Leblanc,3363,"Farsight Alteration",21
Leblanc,3165,Morellonomicon,19
Leblanc,3102,"Banshee's Veil",14
Leblanc,4630,"Blighting Jewel",14
Leblanc,3802,"Lost Chapter",9
Leblanc,3191,"Seeker's Armguard",7
Leblanc,2031,"Refillable Potion",6
Leblanc,2420,Stopwatch,4
Leblanc,1028,"Ruby Crystal",4
Leblanc,3067,Kindlegem,4
Leblanc,2421,"Broken Stopwatch",4
Leblanc,2010,"Total Biscuit of Everlasting Will",3
Leblanc,3111,"Mercury's Treads",3
Leblanc,4628,"Horizon Focus",2
Leblanc,4632,"Verdant Barrier",2
Leblanc,1001,Boots,2
Leblanc,1029,"Cloth Armor",1
Leblanc,2139,"Elixir of Sorcery",1
Leblanc,3100,"Lich Bane",1
Leblanc,6653,"Liandry's Anguish",1
LeeSin,3340,"Stealth Ward",719
LeeSin,6630,Goredrinker,554
LeeSin,3047,"Plated Steelcaps",381
LeeSin,3053,"Sterak's Gage",369
LeeSin,2055,"Control Ward",323
LeeSin,3071,"Black Cleaver",190
LeeSin,3111,"Mercury's Treads",159
LeeSin,3044,Phage,122
LeeSin,3158,"Ionian Boots of Lucidity",115
LeeSin,1036,"Long Sword",110
LeeSin,2031,"Refillable Potion",109
LeeSin,1028,"Ruby Crystal",102
LeeSin,1055,"Doran's Blade",98
LeeSin,1054,"Doran's Shield",85
LeeSin,3026,"Guardian Angel",85
LeeSin,3067,Kindlegem,69
LeeSin,6692,Eclipse,68
LeeSin,3133,"Caulfield's Warhammer",67
LeeSin,1037,Pickaxe,67
LeeSin,6631,Stridebreaker,64
LeeSin,3123,"Executioner's Calling",54
LeeSin,2421,"Broken Stopwatch",47
LeeSin,1031,"Chain Vest",45
LeeSin,3076,"Bramble Vest",44
LeeSin,6333,"Death's Dance",40
LeeSin,6609,"Chempunk Chainsword",39
LeeSin,1001,Boots,34
LeeSin,6695,"Serpent's Fang",33
LeeSin,3143,"Randuin's Omen",27
LeeSin,2420,Stopwatch,25
LeeSin,1038,"B. F. Sword",25
LeeSin,3065,"Spirit Visage",24
LeeSin,3211,"Spectre's Cowl",22
LeeSin,2422,"Slightly Magical Footwear",22
LeeSin,6029,"Ironspike Whip",19
LeeSin,1033,"Null-Magic Mantle",18
LeeSin,1029,"Cloth Armor",17
LeeSin,3156,"Maw of Malmortius",16
LeeSin,3134,"Serrated Dirk",15
LeeSin,3075,Thornmail,14
LeeSin,3814,"Edge of Night",12
LeeSin,8001,"Anathema's Chains",10
LeeSin,3082,"Warden's Mail",8
LeeSin,3155,Hexdrinker,8
LeeSin,1057,"Negatron Cloak",6
LeeSin,3181,Hullbreaker,6
LeeSin,6694,"Serylda's Grudge",6
LeeSin,3074,"Ravenous Hydra",5
LeeSin,1011,"Giant's Belt",5
LeeSin,3142,"Youmuu's Ghostblade",5
LeeSin,3035,"Last Whisper",5
LeeSin,1083,Cull,4
LeeSin,3364,"Oracle Lens",4
LeeSin,3077,Tiamat,3
LeeSin,1035,Emberknife,3
LeeSin,7015,"Ceaseless Hunger",3
LeeSin,3513,"Eye of the Herald",3
LeeSin,3179,"Umbral Glaive",3
LeeSin,3105,"Aegis of the Legion",3
LeeSin,3157,"Zhonya's Hourglass",2
LeeSin,3001,"Abyssal Mask",2
LeeSin,6693,"Prowler's Claw",2
LeeSin,3742,"Dead Man's Plate",2
LeeSin,3748,"Titanic Hydra",2
LeeSin,3140,"Quicksilver Sash",2
LeeSin,3006,"Berserker's Greaves",1
LeeSin,3102,"Banshee's Veil",1
LeeSin,3109,"Knight's Vow",1
LeeSin,3036,"Lord Dominik's Regards",1
LeeSin,2138,"Elixir of Iron",1
LeeSin,3855,"Runesteel Spaulders",1
LeeSin,3857,"Pauldrons of Whiterock",1
LeeSin,4401,"Force of Nature",1
LeeSin,2003,"Health Potion",1
LeeSin,3020,"Sorcerer's Shoes",1
Leona,3364,"Oracle Lens",297
Leona,3190,"Locket of the Iron Solari",213
Leona,2055,"Control Ward",169
Leona,3860,"Bulwark of the Mountain",121
Leona,3047,"Plated Steelcaps",116
Leona,3067,Kindlegem,109
Leona,3857,"Pauldrons of Whiterock",86
Leona,3117,"Mobility Boots",81
Leona,3076,"Bramble Vest",63
Leona,1029,"Cloth Armor",60
Leona,3859,"Targon's Buckler",54
Leona,3111,"Mercury's Treads",50
Leona,1011,"Giant's Belt",49
Leona,2031,"Refillable Potion",49
Leona,1028,"Ruby Crystal",45
Leona,3855,"Runesteel Spaulders",36
Leona,3009,"Boots of Swiftness",29
Leona,3075,Thornmail,28
Leona,1033,"Null-Magic Mantle",27
Leona,8001,"Anathema's Chains",26
Leona,3158,"Ionian Boots of Lucidity",22
Leona,3109,"Knight's Vow",16
Leona,3050,"Zeke's Convergence",15
Leona,1057,"Negatron Cloak",13
Leona,3024,"Glacial Buckler",12
Leona,3157,"Zhonya's Hourglass",11
Leona,3001,"Abyssal Mask",10
Leona,4643,"Vigilant Wardstone",9
Leona,3801,"Crystalline Bracer",9
Leona,3105,"Aegis of the Legion",6
Leona,3143,"Randuin's Omen",5
Leona,2010,"Total Biscuit of Everlasting Will",5
Leona,3191,"Seeker's Armguard",5
Leona,2003,"Health Potion",4
Leona,2421,"Broken Stopwatch",4
Leona,3066,"Winged Moonplate",4
Leona,3340,"Stealth Ward",3
Leona,1052,"Amplifying Tome",3
Leona,6662,"Frostfire Gauntlet",3
Leona,3082,"Warden's Mail",3
Leona,2420,Stopwatch,2
Leona,3083,"Warmog's Armor",2
Leona,3110,"Frozen Heart",2
Leona,3858,"Relic Shield",2
Leona,1001,Boots,2
Leona,1006,"Rejuvenation Bead",1
Leona,1054,"Doran's Shield",1
Leona,2140,"Elixir of Wrath",1
Leona,2403,"Minion Dematerializer",1
Leona,2424,"Broken Stopwatch",1
Leona,3068,"Sunfire Aegis",1
Leona,3071,"Black Cleaver",1
Leona,3107,Redemption,1
Leona,3742,"Dead Man's Plate",1
Leona,3513,"Eye of the Herald",1
Leona,3916,"Oblivion Orb",1
Leona,4401,"Force of Nature",1
Leona,3114,"Forbidden Idol",1
Leona,6632,"Divine Sunderer",1
Leona,6660,"Bami's Cinder",1
Leona,6664,"Turbo Chemtank",1
Leona,3108,"Fiendish Codex",1
Lillia,3364,"Oracle Lens",60
Lillia,3158,"Ionian Boots of Lucidity",48
Lillia,3157,"Zhonya's Hourglass",37
Lillia,6653,"Liandry's Anguish",35
Lillia,1082,"Dark Seal",33
Lillia,4637,"Demonic Embrace",24
Lillia,4633,Riftmaker,22
Lillia,2055,"Control Ward",16
Lillia,2031,"Refillable Potion",12
Lillia,3916,"Oblivion Orb",12
Lillia,1052,"Amplifying Tome",11
