championName,itemId,itemName,winCount,totalCount,winRatio
Karthus,6655,"Luden's Tempest",76,134,0.5672
Karthus,4630,"Blighting Jewel",42,75,0.5600
Karthus,3020,"Sorcerer's Shoes",480,879,0.5461
Karthus,6653,"Liandry's Anguish",400,743,0.5384
Karthus,3916,"Oblivion Orb",133,249,0.5341
Karthus,3070,"Tear of the Goddess",13,25,0.5200
Karthus,2420,Stopwatch,25,49,0.5102
Karthus,4636,"Night Harvester",1,2,0.5000
Karthus,4628,"Horizon Focus",1,2,0.5000
Karthus,1026,"Blasting Wand",53,106,0.5000
Karthus,3851,Frostfang,1,2,0.5000
Karthus,2422,"Slightly Magical Footwear",1,2,0.5000
Karthus,1052,"Amplifying Tome",82,165,0.4970
Karthus,2421,"Broken Stopwatch",26,53,0.4906
Karthus,1058,"Needlessly Large Rod",67,137,0.4891
Karthus,3108,"Fiendish Codex",32,67,0.4776
Karthus,1082,"Dark Seal",167,352,0.4744
Karthus,1029,"Cloth Armor",9,19,0.4737
Karthus,1028,"Ruby Crystal",13,29,0.4483
Karthus,3802,"Lost Chapter",15,35,0.4286
Karthus,1001,Boots,7,30,0.2333
Karthus,3191,"Seeker's Armguard",4,19,0.2105
Kassadin,3083,"Warmog's Armor",1,1,1.0000
Kassadin,1036,"Long Sword",1,1,1.0000
Kassadin,7013,"Eye of Luden",2,2,1.0000
Kassadin,3193,"Gargoyle Stoneplate",2,2,1.0000
Kassadin,3075,Thornmail,3,3,1.0000
Kassadin,1031,"Chain Vest",3,3,1.0000
Kassadin,3057,Sheen,5,6,0.8333
Kassadin,3041,"Mejai's Soulstealer",74,94,0.7872
Kassadin,3089,"Rabadon's Deathcap",35,53,0.6604
Kassadin,3108,"Fiendish Codex",42,65,0.6462
Kassadin,6655,"Luden's Tempest",76,120,0.6333
Kassadin,3040,"Seraph's Embrace",162,265,0.6113
Kassadin,4630,"Blighting Jewel",11,18,0.6111
Kassadin,2421,"Broken Stopwatch",23,38,0.6053
Kassadin,3135,"Void Staff",33,56,0.5893
Kassadin,3165,Morellonomicon,8,14,0.5714
Kassadin,3157,"Zhonya's Hourglass",161,285,0.5649
Kassadin,3111,"Mercury's Treads",48,85,0.5647
Kassadin,3020,"Sorcerer's Shoes",157,285,0.5509
Kassadin,3076,"Bramble Vest",7,13,0.5385
Kassadin,6656,Everfrost,202,392,0.5153
Kassadin,1058,"Needlessly Large Rod",59,117,0.5043
Kassadin,1028,"Ruby Crystal",6,12,0.5000
Kassadin,3102,"Banshee's Veil",4,8,0.5000
Kassadin,2420,Stopwatch,16,32,0.5000
Kassadin,3113,"Aether Wisp",2,4,0.5000
Kassadin,3100,"Lich Bane",2,4,0.5000
Kassadin,1027,"Sapphire Crystal",1,2,0.5000
Kassadin,3158,"Ionian Boots of Lucidity",81,163,0.4969
Kassadin,1026,"Blasting Wand",17,35,0.4857
Kassadin,3916,"Oblivion Orb",27,58,0.4655
Kassadin,1029,"Cloth Armor",13,28,0.4643
Kassadin,1082,"Dark Seal",182,395,0.4608
Kassadin,3070,"Tear of the Goddess",134,291,0.4605
Kassadin,3110,"Frozen Heart",67,148,0.4527
Kassadin,4633,Riftmaker,34,76,0.4474
Kassadin,3047,"Plated Steelcaps",26,63,0.4127
Kassadin,1052,"Amplifying Tome",43,105,0.4095
Kassadin,1001,Boots,15,41,0.3659
Kassadin,4629,"Cosmic Drive",4,11,0.3636
Kassadin,3802,"Lost Chapter",10,28,0.3571
Kassadin,3003,"Archangel's Staff",3,9,0.3333
Kassadin,4632,"Verdant Barrier",2,6,0.3333
Kassadin,3067,Kindlegem,4,12,0.3333
Kassadin,3191,"Seeker's Armguard",8,24,0.3333
Kassadin,7014,"Eternal Winter",1,3,0.3333
Kassadin,4635,"Leeching Leer",3,12,0.2500
Kassadin,3082,"Warden's Mail",5,21,0.2381
Kassadin,3024,"Glacial Buckler",2,10,0.2000
Katarina,6333,"Death's Dance",5,5,1.0000
Katarina,6694,"Serylda's Grudge",1,1,1.0000
Katarina,3071,"Black Cleaver",1,1,1.0000
Katarina,7009,"Icathia's Curse",2,2,1.0000
Katarina,6631,Stridebreaker,2,2,1.0000
Katarina,1038,"B. F. Sword",1,1,1.0000
Katarina,3140,"Quicksilver Sash",1,1,1.0000
Katarina,6655,"Luden's Tempest",1,1,1.0000
Katarina,1033,"Null-Magic Mantle",6,7,0.8571
Katarina,3041,"Mejai's Soulstealer",126,154,0.8182
Katarina,3051,"Hearthbound Axe",4,5,0.8000
Katarina,3053,"Sterak's Gage",3,4,0.7500
Katarina,1011,"Giant's Belt",5,7,0.7143
Katarina,3089,"Rabadon's Deathcap",42,60,0.7000
Katarina,4636,"Night Harvester",2,3,0.6667
Katarina,3102,"Banshee's Veil",2,3,0.6667
Katarina,3165,Morellonomicon,2,3,0.6667
Katarina,1037,Pickaxe,3,5,0.6000
Katarina,1036,"Long Sword",9,15,0.6000
Katarina,3152,"Hextech Rocketbelt",213,358,0.5950
Katarina,3157,"Zhonya's Hourglass",168,284,0.5915
Katarina,2421,"Broken Stopwatch",51,87,0.5862
Katarina,4632,"Verdant Barrier",4,7,0.5714
Katarina,4633,Riftmaker,118,208,0.5673
Katarina,3153,"Blade of The Ruined King",35,63,0.5556
Katarina,2420,Stopwatch,34,62,0.5484
Katarina,3135,"Void Staff",43,79,0.5443
Katarina,1058,"Needlessly Large Rod",47,87,0.5402
Katarina,3748,"Titanic Hydra",7,13,0.5385
Katarina,3100,"Lich Bane",22,41,0.5366
Katarina,3091,"Wit's End",15,28,0.5357
Katarina,3020,"Sorcerer's Shoes",382,720,0.5306
Katarina,3115,"Nashor's Tooth",355,679,0.5228
Katarina,3108,"Fiendish Codex",11,22,0.5000
Katarina,3191,"Seeker's Armguard",23,46,0.5000
Katarina,3047,"Plated Steelcaps",20,41,0.4878
Katarina,1043,"Recurve Bow",13,27,0.4815
Katarina,4630,"Blighting Jewel",20,42,0.4762
Katarina,1001,Boots,16,34,0.4706
Katarina,1052,"Amplifying Tome",69,152,0.4539
Katarina,3111,"Mercury's Treads",26,58,0.4483
Katarina,1026,"Blasting Wand",67,150,0.4467
Katarina,1082,"Dark Seal",205,472,0.4343
Katarina,6632,"Divine Sunderer",28,66,0.4242
Katarina,1057,"Negatron Cloak",2,5,0.4000
Katarina,3044,Phage,4,10,0.4000
Katarina,3145,"Hextech Alternator",23,63,0.3651
Katarina,4635,"Leeching Leer",10,29,0.3448
Katarina,3067,Kindlegem,1,3,0.3333
Katarina,3057,Sheen,10,32,0.3125
Katarina,1042,Dagger,3,10,0.3000
Katarina,3113,"Aether Wisp",2,7,0.2857
Katarina,1029,"Cloth Armor",5,19,0.2632
Katarina,1028,"Ruby Crystal",11,45,0.2444
Kayle,3102,"Banshee's Veil",5,5,1.0000
Kayle,4632,"Verdant Barrier",1,1,1.0000
Kayle,3072,Bloodthirster,1,1,1.0000
Kayle,3066,"Winged Moonplate",1,1,1.0000
Kayle,3009,"Boots of Swiftness",1,1,1.0000
Kayle,1011,"Giant's Belt",2,2,1.0000
Kayle,3020,"Sorcerer's Shoes",3,3,1.0000
Kayle,1029,"Cloth Armor",9,10,0.9000
Kayle,3100,"Lich Bane",8,9,0.8889
Kayle,3041,"Mejai's Soulstealer",39,49,0.7959
Kayle,4630,"Blighting Jewel",3,4,0.7500
Kayle,1042,Dagger,5,7,0.7143
Kayle,3089,"Rabadon's Deathcap",54,80,0.6750
Kayle,3153,"Blade of The Ruined King",4,6,0.6667
Kayle,2420,Stopwatch,18,27,0.6667
Kayle,3046,"Phantom Dancer",2,3,0.6667
Kayle,3113,"Aether Wisp",5,8,0.6250
Kayle,1058,"Needlessly Large Rod",45,75,0.6000
Kayle,3157,"Zhonya's Hourglass",36,60,0.6000
Kayle,3135,"Void Staff",7,12,0.5833
Kayle,2421,"Broken Stopwatch",21,36,0.5833
Kayle,3191,"Seeker's Armguard",16,28,0.5714
Kayle,3047,"Plated Steelcaps",5,9,0.5556
Kayle,4633,Riftmaker,169,308,0.5487
Kayle,3115,"Nashor's Tooth",207,401,0.5162
Kayle,1057,"Negatron Cloak",3,6,0.5000
Kayle,3057,Sheen,3,6,0.5000
Kayle,3111,"Mercury's Treads",2,4,0.5000
Kayle,6672,"Kraken Slayer",2,4,0.5000
Kayle,3086,Zeal,1,2,0.5000
Kayle,4629,"Cosmic Drive",1,2,0.5000
Kayle,3031,"Infinity Edge",1,2,0.5000
Kayle,6333,"Death's Dance",1,2,0.5000
Kayle,3006,"Berserker's Greaves",197,403,0.4888
Kayle,1082,"Dark Seal",80,171,0.4678
Kayle,4635,"Leeching Leer",31,67,0.4627
Kayle,3091,"Wit's End",9,21,0.4286
Kayle,3051,"Hearthbound Axe",2,5,0.4000
Kayle,3165,Morellonomicon,2,6,0.3333
Kayle,1026,"Blasting Wand",24,72,0.3333
Kayle,3124,"Guinsoo's Rageblade",1,3,0.3333
Kayle,7009,"Icathia's Curse",1,3,0.3333
Kayle,6673,"Immortal Shieldbow",2,7,0.2857
Kayle,3108,"Fiendish Codex",5,18,0.2778
Kayle,1052,"Amplifying Tome",10,43,0.2326
Kayle,3916,"Oblivion Orb",3,14,0.2143
Kayle,1001,Boots,2,10,0.2000
Kayle,1043,"Recurve Bow",3,19,0.1579
Kayn,7016,Dreamshatter,2,2,1.0000
Kayn,3181,Hullbreaker,2,2,1.0000
Kayn,1057,"Negatron Cloak",3,3,1.0000
Kayn,3082,"Warden's Mail",6,6,1.0000
Kayn,3513,"Eye of the Herald",7,7,1.0000
Kayn,3508,"Essence Reaver",1,1,1.0000
Kayn,3009,"Boots of Swiftness",1,1,1.0000
Kayn,3193,"Gargoyle Stoneplate",1,1,1.0000
Kayn,8001,"Anathema's Chains",10,11,0.9091
Kayn,3075,Thornmail,10,12,0.8333
Kayn,3065,"Spirit Visage",40,50,0.8000
Kayn,3142,"Youmuu's Ghostblade",44,56,0.7857
Kayn,3077,Tiamat,3,4,0.7500
Kayn,3156,"Maw of Malmortius",9,12,0.7500
Kayn,3004,Manamune,11,15,0.7333
Kayn,3026,"Guardian Angel",19,26,0.7308
Kayn,6333,"Death's Dance",59,81,0.7284
Kayn,3036,"Lord Dominik's Regards",8,11,0.7273
Kayn,2421,"Broken Stopwatch",20,28,0.7143
Kayn,2420,Stopwatch,10,14,0.7143
Kayn,3117,"Mobility Boots",7,10,0.7000
Kayn,7015,"Ceaseless Hunger",2,3,0.6667
Kayn,3074,"Ravenous Hydra",4,6,0.6667
Kayn,1038,"B. F. Sword",6,9,0.6667
Kayn,3053,"Sterak's Gage",120,191,0.6283
Kayn,3111,"Mercury's Treads",98,156,0.6282
Kayn,3814,"Edge of Night",88,141,0.6241
Kayn,3179,"Umbral Glaive",14,23,0.6087
Kayn,3140,"Quicksilver Sash",6,10,0.6000
Kayn,3071,"Black Cleaver",139,236,0.5890
Kayn,6694,"Serylda's Grudge",61,104,0.5865
Kayn,3042,Muramana,158,270,0.5852
Kayn,3211,"Spectre's Cowl",7,12,0.5833
Kayn,1029,"Cloth Armor",20,35,0.5714
Kayn,3076,"Bramble Vest",23,41,0.5610
Kayn,6695,"Serpent's Fang",195,353,0.5524
Kayn,6631,Stridebreaker,82,149,0.5503
Kayn,1031,"Chain Vest",30,55,0.5455
Kayn,6630,Goredrinker,348,658,0.5289
Kayn,6609,"Chempunk Chainsword",19,36,0.5278
Kayn,1033,"Null-Magic Mantle",12,23,0.5217
Kayn,3158,"Ionian Boots of Lucidity",362,706,0.5127
Kayn,6693,"Prowler's Claw",132,262,0.5038
Kayn,3047,"Plated Steelcaps",102,203,0.5025
Kayn,1053,"Vampiric Scepter",1,2,0.5000
Kayn,3024,"Glacial Buckler",1,2,0.5000
Kayn,3105,"Aegis of the Legion",1,2,0.5000
Kayn,3066,"Winged Moonplate",1,2,0.5000
Kayn,3035,"Last Whisper",21,42,0.5000
Kayn,3110,"Frozen Heart",2,4,0.5000
Kayn,7000,"Sandshrike's Claw",1,2,0.5000
Kayn,4401,"Force of Nature",1,2,0.5000
Kayn,3134,"Serrated Dirk",84,175,0.4800
Kayn,3123,"Executioner's Calling",59,123,0.4797
Kayn,1037,Pickaxe,41,86,0.4767
Kayn,3044,Phage,41,92,0.4457
Kayn,6691,"Duskblade of Draktharr",14,32,0.4375
Kayn,1036,"Long Sword",143,348,0.4109
Kayn,3143,"Randuin's Omen",4,10,0.4000
Kayn,3067,Kindlegem,34,86,0.3953
Kayn,3155,Hexdrinker,5,13,0.3846
Kayn,3133,"Caulfield's Warhammer",65,170,0.3824
Kayn,2422,"Slightly Magical Footwear",8,21,0.3810
Kayn,6692,Eclipse,3,8,0.3750
Kayn,1028,"Ruby Crystal",48,129,0.3721
Kayn,3070,"Tear of the Goddess",71,198,0.3586
Kayn,6029,"Ironspike Whip",10,28,0.3571
Kayn,6676,"The Collector",5,15,0.3333
Kayn,1011,"Giant's Belt",1,3,0.3333
Kayn,1001,Boots,15,48,0.3125
Kennen,4629,"Cosmic Drive",4,4,1.0000
Kennen,7011,"Upgraded Aeropack",1,1,1.0000
Kennen,6660,"Bami's Cinder",1,1,1.0000
Kennen,3100,"Lich Bane",2,2,1.0000
Kennen,3116,"Rylai's Crystal Scepter",1,1,1.0000
Kennen,2422,"Slightly Magical Footwear",1,1,1.0000
Kennen,3115,"Nashor's Tooth",2,2,1.0000
Kennen,1043,"Recurve Bow",1,1,1.0000
Kennen,3102,"Banshee's Veil",7,8,0.8750
Kennen,1029,"Cloth Armor",6,8,0.7500
Kennen,2421,"Broken Stopwatch",8,11,0.7273
Kennen,4633,Riftmaker,5,7,0.7143
Kennen,3165,Morellonomicon,21,30,0.7000
Kennen,3041,"Mejai's Soulstealer",2,3,0.6667
Kennen,1033,"Null-Magic Mantle",2,3,0.6667
Kennen,3067,Kindlegem,2,3,0.6667
Kennen,1058,"Needlessly Large Rod",20,31,0.6452
Kennen,2420,Stopwatch,9,14,0.6429
Kennen,3089,"Rabadon's Deathcap",14,22,0.6364
Kennen,3135,"Void Staff",36,57,0.6316
Kennen,4630,"Blighting Jewel",12,19,0.6316
Kennen,3111,"Mercury's Treads",3,5,0.6000
Kennen,3157,"Zhonya's Hourglass",59,104,0.5673
Kennen,1082,"Dark Seal",36,64,0.5625
Kennen,3020,"Sorcerer's Shoes",100,184,0.5435
Kennen,3152,"Hextech Rocketbelt",99,183,0.5410
Kennen,3047,"Plated Steelcaps",2,4,0.5000
Kennen,1026,"Blasting Wand",17,34,0.5000
Kennen,2424,"Broken Stopwatch",1,2,0.5000
Kennen,1052,"Amplifying Tome",17,36,0.4722
Kennen,3916,"Oblivion Orb",23,49,0.4694
Kennen,1028,"Ruby Crystal",5,11,0.4545
Kennen,3108,"Fiendish Codex",8,18,0.4444
Kennen,3158,"Ionian Boots of Lucidity",3,7,0.4286
Kennen,3191,"Seeker's Armguard",7,17,0.4118
Kennen,4636,"Night Harvester",2,5,0.4000
Kennen,3145,"Hextech Alternator",4,11,0.3636
Kennen,3009,"Boots of Swiftness",1,3,0.3333
Kennen,1001,Boots,2,7,0.2857
Kennen,4632,"Verdant Barrier",2,8,0.2500
Kennen,6653,"Liandry's Anguish",1,4,0.2500
Khazix,6035,"Silvermere Dawn",4,4,1.0000
Khazix,3082,"Warden's Mail",2,2,1.0000
Khazix,3508,"Essence Reaver",2,2,1.0000
Khazix,6617,"Moonstone Renewer",1,1,1.0000
Khazix,3041,"Mejai's Soulstealer",1,1,1.0000
Khazix,7000,"Sandshrike's Claw",1,1,1.0000
Khazix,8001,"Anathema's Chains",1,1,1.0000
Khazix,3024,"Glacial Buckler",1,1,1.0000
Khazix,3140,"Quicksilver Sash",4,4,1.0000
Khazix,3074,"Ravenous Hydra",6,7,0.8571
Khazix,3036,"Lord Dominik's Regards",4,5,0.8000
Khazix,3053,"Sterak's Gage",12,16,0.7500
Khazix,2421,"Broken Stopwatch",22,30,0.7333
Khazix,3513,"Eye of the Herald",8,11,0.7273
Khazix,3026,"Guardian Angel",29,42,0.6905
Khazix,3142,"Youmuu's Ghostblade",18,27,0.6667
Khazix,6333,"Death's Dance",19,29,0.6552
Khazix,3814,"Edge of Night",124,199,0.6231
Khazix,3042,Muramana,17,28,0.6071
Khazix,6676,"The Collector",27,45,0.6000
Khazix,6694,"Serylda's Grudge",105,175,0.6000
Khazix,3009,"Boots of Swiftness",3,5,0.6000
Khazix,2420,Stopwatch,10,17,0.5882
Khazix,6609,"Chempunk Chainsword",79,135,0.5852
Khazix,3035,"Last Whisper",65,116,0.5603
Khazix,3071,"Black Cleaver",75,138,0.5435
Khazix,6631,Stridebreaker,36,67,0.5373
Khazix,3179,"Umbral Glaive",10,19,0.5263
Khazix,3158,"Ionian Boots of Lucidity",215,412,0.5218
Khazix,6692,Eclipse,88,170,0.5176
Khazix,6695,"Serpent's Fang",249,482,0.5166
Khazix,3156,"Maw of Malmortius",21,41,0.5122
Khazix,1029,"Cloth Armor",12,24,0.5000
Khazix,3004,Manamune,1,2,0.5000
Khazix,3065,"Spirit Visage",1,2,0.5000
Khazix,7002,"Draktharr's Shadowcarver",1,2,0.5000
Khazix,7015,"Ceaseless Hunger",1,2,0.5000
Khazix,1033,"Null-Magic Mantle",8,16,0.5000
Khazix,3047,"Plated Steelcaps",142,285,0.4982
Khazix,6691,"Duskblade of Draktharr",187,376,0.4973
Khazix,6693,"Prowler's Claw",79,165,0.4788
Khazix,1028,"Ruby Crystal",33,69,0.4783
Khazix,1037,Pickaxe,32,67,0.4776
Khazix,6630,Goredrinker,93,197,0.4721
Khazix,3111,"Mercury's Treads",85,183,0.4645
Khazix,3134,"Serrated Dirk",106,237,0.4473
Khazix,3067,Kindlegem,18,41,0.4390
Khazix,3070,"Tear of the Goddess",10,23,0.4348
Khazix,3133,"Caulfield's Warhammer",59,137,0.4307
Khazix,1038,"B. F. Sword",6,14,0.4286
Khazix,3123,"Executioner's Calling",76,181,0.4199
Khazix,3155,Hexdrinker,10,24,0.4167
Khazix,1036,"Long Sword",179,441,0.4059
Khazix,1001,Boots,38,104,0.3654
Khazix,2422,"Slightly Magical Footwear",7,20,0.3500
Khazix,1031,"Chain Vest",5,15,0.3333
Khazix,3076,"Bramble Vest",1,3,0.3333
Khazix,3044,Phage,5,16,0.3125
Khazix,1053,"Vampiric Scepter",1,4,0.2500
Khazix,1018,"Cloak of Agility",2,11,0.1818
Khazix,6029,"Ironspike Whip",2,12,0.1667
Kindred,3156,"Maw of Malmortius",5,5,1.0000
Kindred,2424,"Broken Stopwatch",1,1,1.0000
Kindred,3044,Phage,1,1,1.0000
Kindred,3179,"Umbral Glaive",1,1,1.0000
Kindred,1011,"Giant's Belt",1,1,1.0000
Kindred,6660,"Bami's Cinder",1,1,1.0000
Kindred,3748,"Titanic Hydra",1,1,1.0000
Kindred,6694,"Serylda's Grudge",2,2,1.0000
Kindred,6035,"Silvermere Dawn",3,3,1.0000
Kindred,3082,"Warden's Mail",3,3,1.0000
Kindred,7007,"Wyrmfallen Sacrifice",4,4,1.0000
Kindred,3026,"Guardian Angel",70,85,0.8235
Kindred,6692,Eclipse,4,5,0.8000
Kindred,3155,Hexdrinker,4,5,0.8000
Kindred,3072,Bloodthirster,7,9,0.7778
Kindred,1029,"Cloth Armor",15,20,0.7500
Kindred,3067,Kindlegem,3,4,0.7500
Kindred,2421,"Broken Stopwatch",34,46,0.7391
Kindred,3513,"Eye of the Herald",8,11,0.7273
Kindred,3140,"Quicksilver Sash",15,21,0.7143
Kindred,6695,"Serpent's Fang",24,34,0.7059
Kindred,3031,"Infinity Edge",126,179,0.7039
Kindred,3143,"Randuin's Omen",2,3,0.6667
Kindred,3094,"Rapid Firecannon",56,84,0.6667
Kindred,3139,"Mercurial Scimitar",4,6,0.6667
Kindred,3095,Stormrazor,23,35,0.6571
Kindred,1033,"Null-Magic Mantle",11,17,0.6471
Kindred,3046,"Phantom Dancer",140,218,0.6422
Kindred,3036,"Lord Dominik's Regards",93,145,0.6414
Kindred,3091,"Wit's End",68,108,0.6296
Kindred,1038,"B. F. Sword",72,115,0.6261
Kindred,3153,"Blade of The Ruined King",27,44,0.6136
Kindred,3085,"Runaan's Hurricane",28,46,0.6087
Kindred,3086,Zeal,61,101,0.6040
Kindred,3033,"Mortal Reminder",64,106,0.6038
Kindred,6632,"Divine Sunderer",3,5,0.6000
Kindred,3009,"Boots of Swiftness",3,5,0.6000
Kindred,3111,"Mercury's Treads",67,112,0.5982
Kindred,2420,Stopwatch,27,46,0.5870
Kindred,6673,"Immortal Shieldbow",123,211,0.5829
Kindred,3042,Muramana,4,7,0.5714
Kindred,3508,"Essence Reaver",112,199,0.5628
Kindred,3047,"Plated Steelcaps",136,242,0.5620
Kindred,6676,"The Collector",177,326,0.5429
Kindred,6672,"Kraken Slayer",384,721,0.5326
Kindred,6671,Galeforce,77,147,0.5238
Kindred,3006,"Berserker's Greaves",365,703,0.5192
Kindred,3035,"Last Whisper",22,43,0.5116
Kindred,3158,"Ionian Boots of Lucidity",1,2,0.5000
Kindred,7008,Bloodward,1,2,0.5000
Kindred,3051,"Hearthbound Axe",8,16,0.5000
Kindred,3077,Tiamat,1,2,0.5000
Kindred,6333,"Death's Dance",1,2,0.5000
Kindred,3071,"Black Cleaver",6,12,0.5000
Kindred,3123,"Executioner's Calling",48,99,0.4848
Kindred,1018,"Cloak of Agility",87,184,0.4728
Kindred,1057,"Negatron Cloak",12,26,0.4615
Kindred,1037,Pickaxe,69,152,0.4539
Kindred,3057,Sheen,4,9,0.4444
Kindred,2422,"Slightly Magical Footwear",4,9,0.4444
Kindred,1042,Dagger,49,119,0.4118
Kindred,1036,"Long Sword",84,205,0.4098
Kindred,2015,"Kircheis Shard",9,24,0.3750
Kindred,1001,Boots,27,73,0.3699
Kindred,3133,"Caulfield's Warhammer",4,12,0.3333
Kindred,1028,"Ruby Crystal",1,3,0.3333
Kindred,1031,"Chain Vest",5,17,0.2941
Kindred,3134,"Serrated Dirk",26,89,0.2921
Kindred,1053,"Vampiric Scepter",9,36,0.2500
Kindred,8001,"Anathema's Chains",2,8,0.2500
Kindred,6670,Noonquiver,8,35,0.2286
Kindred,3070,"Tear of the Goddess",1,8,0.1250
Kindred,1043,"Recurve Bow",1,13,0.0769
Kled,3066,"Winged Moonplate",1,1,1.0000
Kled,3065,"Spirit Visage",2,2,1.0000
Kled,1042,Dagger,1,1,1.0000
Kled,3142,"Youmuu's Ghostblade",2,2,1.0000
Kled,3155,Hexdrinker,2,2,1.0000
Kled,4401,"Force of Nature",1,1,1.0000
Kled,1043,"Recurve Bow",1,1,1.0000
Kled,3158,"Ionian Boots of Lucidity",11,13,0.8462
Kled,1038,"B. F. Sword",5,6,0.8333
Kled,3026,"Guardian Angel",8,10,0.8000
Kled,3181,Hullbreaker,22,29,0.7586
Kled,2421,"Broken Stopwatch",5,7,0.7143
Kled,3075,Thornmail,10,15,0.6667
Kled,3153,"Blade of The Ruined King",2,3,0.6667
Kled,6609,"Chempunk Chainsword",2,3,0.6667
Kled,3156,"Maw of Malmortius",3,5,0.6000
Kled,3748,"Titanic Hydra",95,163,0.5828
Kled,3068,"Sunfire Aegis",18,31,0.5806
Kled,3067,Kindlegem,23,40,0.5750
Kled,1031,"Chain Vest",4,7,0.5714
Kled,3105,"Aegis of the Legion",16,28,0.5714
Kled,3111,"Mercury's Treads",57,100,0.5700
Kled,3053,"Sterak's Gage",75,136,0.5515
Kled,6333,"Death's Dance",6,11,0.5455
Kled,3133,"Caulfield's Warhammer",25,46,0.5435
Kled,6630,Goredrinker,91,174,0.5230
Kled,1029,"Cloth Armor",25,48,0.5208
Kled,6631,Stridebreaker,113,224,0.5045
Kled,3074,"Ravenous Hydra",30,60,0.5000
Kled,3082,"Warden's Mail",5,10,0.5000
Kled,3091,"Wit's End",2,4,0.5000
Kled,8001,"Anathema's Chains",3,6,0.5000
Kled,2420,Stopwatch,2,4,0.5000
Kled,1036,"Long Sword",31,63,0.4921
Kled,3071,"Black Cleaver",27,55,0.4909
Kled,1037,Pickaxe,23,47,0.4894
Kled,3047,"Plated Steelcaps",159,327,0.4862
Kled,3193,"Gargoyle Stoneplate",17,36,0.4722
Kled,1028,"Ruby Crystal",42,90,0.4667
Kled,3044,Phage,26,57,0.4561
Kled,3134,"Serrated Dirk",4,9,0.4444
Kled,1011,"Giant's Belt",18,41,0.4390
Kled,3077,Tiamat,31,71,0.4366
Kled,1033,"Null-Magic Mantle",13,30,0.4333
Kled,6694,"Serylda's Grudge",6,14,0.4286
Kled,6695,"Serpent's Fang",9,21,0.4286
Kled,6692,Eclipse,8,19,0.4211
Kled,1057,"Negatron Cloak",2,5,0.4000
Kled,6029,"Ironspike Whip",10,25,0.4000
Kled,1053,"Vampiric Scepter",2,5,0.4000
Kled,1001,Boots,18,47,0.3830
Kled,3076,"Bramble Vest",7,19,0.3684
Kled,3143,"Randuin's Omen",5,14,0.3571
Kled,3123,"Executioner's Calling",9,26,0.3462
Kled,3051,"Hearthbound Axe",3,9,0.3333
Kled,3211,"Spectre's Cowl",1,3,0.3333
Kled,6660,"Bami's Cinder",1,6,0.1667
KogMaw,6676,"The Collector",1,1,1.0000
KogMaw,3041,"Mejai's Soulstealer",1,1,1.0000
KogMaw,3094,"Rapid Firecannon",1,1,1.0000
KogMaw,3211,"Spectre's Cowl",1,1,1.0000
KogMaw,3083,"Warmog's Armor",1,1,1.0000
KogMaw,3009,"Boots of Swiftness",1,1,1.0000
KogMaw,1058,"Needlessly Large Rod",3,3,1.0000
KogMaw,3050,"Zeke's Convergence",1,1,1.0000
KogMaw,2015,"Kircheis Shard",1,1,1.0000
KogMaw,3191,"Seeker's Armguard",1,1,1.0000
KogMaw,3133,"Caulfield's Warhammer",6,7,0.8571
KogMaw,3026,"Guardian Angel",21,25,0.8400
KogMaw,3042,Muramana,3,4,0.7500
KogMaw,3110,"Frozen Heart",2,3,0.6667
KogMaw,1011,"Giant's Belt",4,6,0.6667
KogMaw,6662,"Frostfire Gauntlet",8,12,0.6667
KogMaw,6660,"Bami's Cinder",2,3,0.6667
KogMaw,3111,"Mercury's Treads",4,6,0.6667
KogMaw,1026,"Blasting Wand",2,3,0.6667
KogMaw,3036,"Lord Dominik's Regards",2,3,0.6667
KogMaw,2421,"Broken Stopwatch",15,23,0.6522
KogMaw,3046,"Phantom Dancer",71,111,0.6396
KogMaw,6653,"Liandry's Anguish",7,11,0.6364
KogMaw,3153,"Blade of The Ruined King",22,35,0.6286
KogMaw,3124,"Guinsoo's Rageblade",133,213,0.6244
KogMaw,7008,Bloodward,3,5,0.6000
KogMaw,1033,"Null-Magic Mantle",6,10,0.6000
KogMaw,1038,"B. F. Sword",6,10,0.6000
KogMaw,6671,Galeforce,32,54,0.5926
KogMaw,6673,"Immortal Shieldbow",134,234,0.5726
KogMaw,4633,Riftmaker,4,7,0.5714
KogMaw,6672,"Kraken Slayer",51,91,0.5604
KogMaw,3085,"Runaan's Hurricane",196,355,0.5521
KogMaw,3091,"Wit's End",312,566,0.5512
KogMaw,3020,"Sorcerer's Shoes",11,20,0.5500
KogMaw,3006,"Berserker's Greaves",397,727,0.5461
KogMaw,3157,"Zhonya's Hourglass",6,11,0.5455
KogMaw,1053,"Vampiric Scepter",25,46,0.5435
KogMaw,3051,"Hearthbound Axe",15,28,0.5357
KogMaw,2420,Stopwatch,8,15,0.5333
KogMaw,3082,"Warden's Mail",31,59,0.5254
KogMaw,1057,"Negatron Cloak",11,21,0.5238
KogMaw,1042,Dagger,79,153,0.5163
KogMaw,3143,"Randuin's Omen",75,147,0.5102
KogMaw,6670,Noonquiver,36,71,0.5070
KogMaw,3086,Zeal,37,74,0.5000
KogMaw,6675,"Navori Quickblades",5,10,0.5000
KogMaw,6035,"Silvermere Dawn",1,2,0.5000
KogMaw,1082,"Dark Seal",4,8,0.5000
