matchUp,winRate,totalMatches,boots,faerieCharm,rejuvenationBead,giantsBelt,cloakOfAgility,blastingWand,sapphireCrystal,rubyCrystal,clothArmor,chainVest,nullMagicMantle,emberKnife,longSword,pickAxe,bfSword,hailBlade,dagger,recurveBow,amplifyingTome,vampiricScepter,doransShield,doransBlade,doransRing,negatronCloak,needlesslyLargeRod,darkSeal,cull,healthPotion,totalBiscuit,kircheisShard,refillablePot,corruptingPot,guardiansHorn,poroSnax,controlWard,shurelyasBattlesong,elixirIron,elixirSorcery,elixirWrath,minioDematerializer,commencingStopwatch,stopwatch,brokenStopwatch,magicalFootwear,timedStopwatch,abyssalMask,archangelsStaff,manamune,bersekersGreaves,bootsSwiftness,chemtechPutrifier,sorcerersShoes,glacialBuckler,guardianAngel,infinityEdge,mortalReminder,lastWhisper,dominiksRegards,seraphsEmbrace,mejaisSoulstealers,muramana,phage,phantomDancer,platedSteelcaps,zekesConvergence,hearthboundAxe,steraksGage,sheen,spiritVisage,wingedMoonplate,kindlegem,sunfireAegis,tearGoddess,blackCleaver,bloodthirster,ravenousHydra,thornmail,brambleVest,tiamat,trinityForce,wardensMail,warmogsArmor,runaanHurricane,zeal,rabadonDeathcap,witsEnd,rapidFirecannon,stormrazor,lichBane,bansheesVeil,aegisLegion,redemption,fiendishCodex,knightsVow,frozenHeart,mercuryTreads,guardiansOrb,aetherWisp,forbiddenIdol,nashorsTooth,rylaiScepter,mobilityBoots,executionersCalling,guinsoosRageblade,caulfieldWarhammer,serratedDirk,voidStaff,mercurialScimitar,quicksilverSash,youmuuGhostblade,randuinOmen,hextechAlternator,hextechRocketbelt,bladeRuinedKing,hexDrinker,mawOfMalmortius,zhonyaHourglass,ionianBoots,morellonomicon,guardiansBlade,umbralGlaive,hullbreaker,guardiansHammer,locketSolari,seekersArmguard,gargoyleStoneplate,spectresCowl,mikaelsBlessing,scarecrowEffigy,stealthWard,farsightAlternation,oracleLens,yourCut,ardentCenser,essenceReaver,eyeHerald,kalistaSpear,deadMansPlate,titanicHydra,crystallineBracer,lostChapter,edgeNight,spellthiefsEdge,frostFang,shardTrueIce,steelShoulderguards,runesteelSpaulders,pauldronsWhiterock,relicShield,targonBuckler,bulwarkMountain,spectralSickle,harrowingCrescent,blackMistScythe,oblivionOrb,imperialMandate,forceNature,goldenSpatula,horizonFocus,cosmicDrive,blightingJewel,verdantJewel,riftmaker,leechingLeer,nightHarvester,demonicEmbrace,watchfulWardstone,bandleglassMirror,vigilantWardstone,ironspikeWhip,silvermereDawn,deathsDance,chempunkChainsword,staffFlowingWater,moonstoneRenwer,goredrinker,stridebreaker,divineSunderer,liandrysAnguish,ludensTempest,everFrost,bamisCinder,frostfireGauntlet,turbochemtank,noonquiver,galeForce,krakenSlayer,immortalShieldbow,navoriQuickblades,theCollector,rageknife,duskbladeDraktharr,eclipse,prowersClaw,seryldasGrudge,serpentsFang,sandshrikesClaw,syzygy,draktharrShadowcarver,turbochargedHexperiment,forgefireCrest,rimeforgedGrasp,typhoon,wyrmfallenSacrifice,bloodward,icathiasCurse,vespertide,upgradedAeropack,liandrysLament,eyeLuden,eternalWinter,ceaselessHunger,dreamShatter,deicide,infinityForce,reliquaryGoldenDawn,shurelyasRequiem,starCaster,seatCommand,anathemasChains
lulu|jinx,0.666667,21,0,0.00680272,0,0,0,0,0,0.0136054,0,0,0,0,0,0,0,0,0,0,0.0272109,0,0,0,0,0,0,0.0272109,0,0,0,0,0.0204082,0,0,0,0.0544218,0.102041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136054,0,0,0,0,0,0,0,0,0,0.0136054,0,0.00680272,0.0136054,0.122449,0,0.0272109,0,0,0,0,0,0,0,0,0,0.0204082,0.0884354,0,0,0,0,0,0.0136054,0,0,0,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0.00680272,0,0,0,0,0.0272109,0.0204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lulu|karma,0.560606,66,0.0021645,0.0108225,0,0,0,0,0,0.00649351,0,0,0.0021645,0,0,0,0,0,0,0,0.0411255,0,0,0,0.0021645,0.00649351,0,0.030303,0,0,0,0,0.0151515,0.00649351,0,0,0.0670996,0.0887446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108225,0,0.004329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021645,0,0,0,0,0,0,0.04329,0,0,0.00649351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021645,0.134199,0,0,0,0,0,0.0021645,0,0,0,0.0021645,0,0.00865801,0.004329,0.12987,0,0.0238095,0,0,0,0,0,0,0,0,0.0021645,0.004329,0.0930736,0,0,0,0,0.00649351,0.021645,0,0,0,0.021645,0,0,0,0,0.0021645,0,0,0,0,0,0,0,0.034632,0.004329,0,0,0,0,0.012987,0.0367965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lulu|leesin,0.581395,43,0.00996678,0.0199336,0,0,0,0,0,0.00996678,0,0,0,0,0,0,0,0,0,0,0.0398671,0,0,0,0.0199336,0,0,0.0265781,0,0,0,0,0.0232558,0.0166113,0,0,0.0531561,0.0930233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332226,0.0166113,0,0,0,0,0,0,0,0,0.00332226,0,0,0,0,0,0,0,0,0,0,0.00664452,0,0.00332226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332226,0.00332226,0,0,0,0,0,0.0265781,0,0,0.00664452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332226,0.122924,0,0,0,0,0,0,0,0,0,0.00332226,0,0.0332226,0.0166113,0.0930233,0,0.0365449,0,0,0,0,0,0,0,0,0.00332226,0.00996678,0.0697674,0,0,0,0,0,0.0166113,0,0,0,0.0166113,0,0,0,0,0.00332226,0,0,0,0,0,0,0,0.0265781,0.00664452,0,0,0,0,0.0199336,0.0365449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332226
lulu|lucian,0.548387,31,0.00460829,0.00921659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322581,0,0,0,0.00460829,0.00921659,0,0.0276498,0,0.00460829,0.00460829,0,0.00921659,0.00921659,0,0,0.0645161,0.101382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414747,0,0,0,0,0,0,0,0,0.00921659,0,0,0,0,0.00460829,0,0,0,0,0,0.00460829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138249,0,0,0,0,0,0,0.0322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460829,0.138249,0,0,0,0,0,0,0,0,0,0.00460829,0,0.00460829,0.00921659,0.129032,0,0.0276498,0,0,0,0,0,0,0,0,0,0.00921659,0.0921659,0,0,0,0,0.00460829,0.0184332,0,0,0,0.00921659,0,0,0,0,0,0,0,0,0,0,0,0,0.0138249,0.00921659,0,0,0,0,0.0138249,0.0322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lulu|sett,0.633333,30,0.0142857,0.00952381,0,0,0,0,0,0.00952381,0,0,0.0047619,0,0,0,0,0,0,0,0.052381,0,0,0,0,0,0,0.0333333,0,0.0047619,0,0,0.0190476,0.00952381,0,0,0.0714286,0.0857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714,0,0,0,0,0,0,0,0,0.0142857,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0.0047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047619,0.0047619,0,0,0,0.00952381,0,0,0.0380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119048,0,0,0,0,0,0,0,0,0,0.00952381,0,0.0142857,0.00952381,0.119048,0,0.0190476,0,0,0,0,0,0,0,0,0.0047619,0.00952381,0.0952381,0,0,0,0,0.0047619,0.0142857,0,0,0,0.0142857,0.0047619,0,0,0,0,0,0,0,0,0,0,0,0.0142857,0.0047619,0,0,0,0,0.0047619,0.0380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lulu|sylas,0.62963,27,0,0.015873,0,0,0,0,0,0.00529101,0,0,0,0,0,0,0,0,0,0,0.031746,0,0,0,0,0,0,0.021164,0,0,0,0,0.031746,0,0,0,0.0687831,0.0899471,0,0,0,0,0,0,0.00529101,0,0,0,0,0,0,0,0.021164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529101,0,0,0,0,0,0,0.031746,0,0,0.00529101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137566,0,0,0,0,0,0,0,0,0,0.00529101,0,0.00529101,0,0.137566,0,0.026455,0,0,0,0,0,0,0,0,0,0.015873,0.0952381,0,0,0,0,0.00529101,0.021164,0,0,0,0.021164,0,0,0,0,0.00529101,0,0,0,0,0,0,0,0.010582,0.010582,0,0,0,0,0.021164,0.031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lulu|thresh,0.615385,39,0.003663,0.00732601,0,0,0,0,0,0.00732601,0,0,0.003663,0,0,0,0,0,0,0,0.0512821,0,0,0,0,0.003663,0,0.029304,0,0.003663,0.00732601,0,0.014652,0.025641,0,0,0.0622711,0.0842491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021978,0,0,0,0,0,0,0,0,0.010989,0,0,0,0,0,0,0,0,0,0,0.00732601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003663,0,0,0,0.003663,0,0,0.032967,0,0,0.003663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003663,0.131868,0,0,0,0,0,0,0,0,0,0.029304,0,0.003663,0.025641,0.113553,0,0.021978,0,0,0,0,0,0,0,0,0,0.014652,0.0732601,0,0,0,0.003663,0.003663,0.021978,0,0,0,0.010989,0.003663,0,0,0,0,0,0,0,0,0,0,0,0.018315,0.003663,0,0,0,0,0.003663,0.040293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lulu|tristana,0.73913,23,0.00621118,0.0124224,0,0,0,0,0,0,0.00621118,0,0,0,0,0,0,0,0,0,0.0372671,0,0,0,0,0.00621118,0,0.0372671,0,0.00621118,0,0,0.00621118,0.00621118,0,0,0.0621118,0.0807453,0,0,0,0,0,0,0.00621118,0,0,0,0,0,0,0,0.0248447,0,0,0,0,0,0,0,0,0.00621118,0,0,0,0,0,0,0,0,0,0,0.0124224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621118,0,0,0,0,0,0,0.0434783,0,0,0.00621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130435,0,0,0,0,0,0,0,0,0,0.0124224,0,0.00621118,0.00621118,0.130435,0,0.0186335,0,0,0,0,0,0,0,0,0,0.00621118,0.10559,0,0,0,0,0.00621118,0.0124224,0,0,0,0.0248447,0.00621118,0,0,0,0.00621118,0,0,0,0,0,0,0,0.0124224,0.0124224,0,0,0,0,0.0248447,0.0434783,0,0,0,0,0.00621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lulu|varus,0.73913,23,0,0.00621118,0,0,0,0,0,0.00621118,0,0,0.00621118,0,0,0,0,0,0,0,0.0434783,0,0,0,0.00621118,0,0,0.0248447,0,0,0,0,0,0.0124224,0,0,0.068323,0.118012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310559,0,0,0.0124224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130435,0,0,0,0,0,0,0,0,0,0.0186335,0,0.0186335,0.00621118,0.118012,0,0.0248447,0,0,0,0,0,0,0,0,0.00621118,0.00621118,0.0869565,0,0,0,0,0.0124224,0.0124224,0,0,0,0.0248447,0,0,0,0,0,0,0,0,0,0,0,0,0.0186335,0.00621118,0,0,0,0,0.0124224,0.0186335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lulu|viego,0.638298,47,0.00911854,0.0212766,0,0,0,0,0,0.00607903,0,0,0,0,0,0,0,0,0,0,0.0395137,0,0,0,0.00607903,0.00303951,0,0.0455927,0,0,0,0,0.0121581,0.0121581,0,0,0.0547112,0.100304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455927,0,0,0,0,0,0,0,0,0.00303951,0,0,0,0,0,0,0,0,0,0,0.0121581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212766,0,0,0.00303951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130699,0,0,0,0,0,0,0,0,0,0.00911854,0,0.00911854,0.0151976,0.118541,0,0.0182371,0,0,0,0,0,0,0,0,0,0.00607903,0.106383,0,0,0,0,0,0.00607903,0,0,0,0.0151976,0.00303951,0,0,0,0,0,0,0,0,0,0,0,0.0182371,0.0121581,0,0,0,0,0.0212766,0.0273556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lulu|yuumi,0.541667,24,0.0119048,0.0297619,0,0,0,0,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0.0535714,0,0,0,0.0119048,0.00595238,0,0.0178571,0,0,0,0,0.0297619,0.00595238,0,0,0.0714286,0.0833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0,0,0.0119048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0.0119048,0.125,0,0.0178571,0,0,0,0,0,0,0,0,0,0.0119048,0.107143,0,0,0,0,0,0.00595238,0,0,0,0.0119048,0,0,0,0,0.00595238,0,0,0,0,0,0,0,0.0119048,0.0119048,0,0,0,0,0.0178571,0.0357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monkeyking|ezreal,0.52381,21,0.0272109,0,0,0,0,0,0,0.0340136,0.0136054,0,0,0,0.0272109,0,0,0,0,0,0,0,0.0408163,0.0408163,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0.00680272,0,0,0,0.00680272,0,0,0.00680272,0,0,0,0,0.0136054,0,0.0884354,0,0,0.0680272,0,0.00680272,0,0.0204082,0,0,0.0204082,0,0.00680272,0,0.0204082,0.00680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0.0204082,0,0,0,0,0,0,0.0204082,0,0.0136054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00680272,0,0,0,0,0,0,0,0.0544218,0.0272109,0.0612245,0,0,0.0136054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136054,0.0136054,0,0,0.047619,0.0204082,0.0680272,0,0,0,0,0,0,0,0,0,0.00680272,0,0.00680272,0,0,0,0,0.0136054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nautilus|akali,0.55,40,0,0,0,0.0214286,0,0,0,0.0321429,0.0428571,0,0.0142857,0,0,0,0,0,0,0,0,0,0,0,0,0.0142857,0,0,0,0,0.00357143,0,0.0142857,0,0,0,0.0607143,0,0,0,0,0,0,0,0,0,0.00357143,0.0214286,0,0,0,0.025,0,0,0.00714286,0,0,0,0,0,0,0,0,0,0,0.0571429,0,0,0,0,0,0,0.0285714,0,0,0,0,0,0.0107143,0.0214286,0,0,0.00357143,0,0,0,0,0,0,0,0,0,0.00357143,0,0,0.00714286,0,0.0392857,0,0,0.00357143,0,0,0.0107143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107143,0.0107143,0,0,0,0,0,0.107143,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0.00357143,0,0,0,0,0,0,0,0,0.00357143,0.025,0.114286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107143
nautilus|aphelios,0.545455,33,0,0,0,0.021645,0,0,0,0.012987,0.025974,0,0.012987,0,0,0,0,0,0,0,0,0,0,0,0,0.012987,0,0,0,0,0,0,0.012987,0,0,0,0.0822511,0,0,0,0,0.004329,0,0.004329,0.004329,0,0.004329,0.004329,0,0,0,0.012987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649351,0.012987,0,0,0,0,0,0.04329,0,0,0,0,0,0.012987,0.012987,0,0,0.004329,0,0,0,0,0,0,0,0,0,0.004329,0.004329,0,0.012987,0,0.034632,0,0,0,0,0,0.025974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865801,0.004329,0,0,0,0,0,0.108225,0.004329,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038961,0.103896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012987
nautilus|diana,0.586207,29,0,0,0,0.0246305,0,0,0,0.0246305,0.0394089,0,0.0197044,0,0,0,0,0,0,0,0,0,0,0,0,0.00492611,0,0,0,0.00492611,0,0,0.0344828,0,0,0,0.0788177,0,0,0,0,0,0,0,0.00492611,0,0,0.0197044,0,0,0,0.0197044,0,0,0.00492611,0,0,0,0,0,0,0,0,0,0,0.0591133,0.00985222,0,0,0,0,0,0.0492611,0,0,0,0,0,0.00492611,0.0147783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394089,0,0,0,0,0,0.0197044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492611,0,0,0,0,0,0.118227,0.00492611,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246305,0.118227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492611,0,0,0,0,0,0,0,0,0,0,0,0.00492611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nautilus|lulu,0.517241,29,0,0,0,0.0344828,0,0,0,0,0.0295567,0,0.0197044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147783,0,0,0.0147783,0,0,0,0.0837438,0,0,0,0,0.00985222,0,0,0,0,0,0.00985222,0,0,0,0.0147783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394089,0.00492611,0,0,0,0,0,0.0640394,0,0,0,0,0,0.00492611,0.0295567,0,0,0,0,0,0,0,0,0,0,0,0,0.00492611,0,0,0.00492611,0,0.044335,0,0,0,0,0,0.0344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197044,0,0,0,0,0,0,0.103448,0,0,0,0,0,0.00492611,0,0.137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492611,0.00985222,0.0344828,0.0935961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492611,0,0,0,0,0,0,0,0,0,0,0,0,0.00492611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985222
nautilus|nocturne,0.541667,24,0,0,0,0.0238095,0,0,0,0.0178571,0.0119048,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0.00595238,0,0,0,0,0,0,0.0238095,0,0,0,0.0714286,0,0,0,0,0,0,0,0,0,0,0.0178571,0,0,0,0.00595238,0,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0.0535714,0.0178571,0,0,0,0,0,0.0535714,0,0,0,0,0,0.00595238,0.0238095,0,0,0.0119048,0,0,0,0,0,0,0,0,0,0.00595238,0,0,0.0119048,0,0.047619,0,0,0,0,0,0.0297619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0.00595238,0,0,0,0,0,0.125,0,0,0,0,0,0.00595238,0,0.136905,0,0,0,0,0,0,0,0.00595238,0,0,0,0,0,0,0,0.00595238,0,0.0297619,0.10119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595238
nautilus|viego,0.510204,49,0,0,0,0.0233236,0,0,0,0.0291545,0.0204082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058309,0,0,0,0.00291545,0,0,0.0262391,0,0,0,0.090379,0,0,0,0,0.00291545,0,0.00291545,0.00291545,0,0,0.00291545,0,0,0,0.0145773,0,0,0.0058309,0,0,0,0,0,0,0,0,0,0,0.058309,0.0058309,0,0,0,0,0,0.0495627,0,0,0,0,0,0.00874636,0.0291545,0,0,0,0,0,0,0,0,0,0,0,0,0.00291545,0,0.00291545,0.00291545,0.0058309,0.0408163,0,0,0,0,0,0.0262391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116618,0.00291545,0,0,0,0,0,0.113703,0.00291545,0,0,0,0,0.00291545,0,0.139942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291545,0,0.0349854,0.104956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058309,0,0,0,0,0,0,0,0,0,0,0,0.00291545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058309
nocturne|akali,0.52,50,0.00857143,0,0,0.00285714,0,0,0,0.0228571,0.00571429,0.0142857,0,0,0.0142857,0.0228571,0.00285714,0,0,0.00571429,0,0,0,0.0228571,0,0.0114286,0,0,0,0,0,0,0.0114286,0.0514286,0,0,0.0285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.00285714,0.00285714,0,0,0,0,0.0228571,0,0.0428571,0,0.00857143,0.0742857,0,0.00285714,0,0.0257143,0,0,0.0114286,0,0,0.00571429,0.00285714,0,0,0.0114286,0,0,0,0,0.00571429,0,0,0,0,0,0,0,0,0,0.00857143,0,0,0,0,0,0,0.0142857,0,0,0.00285714,0,0,0,0,0.02,0,0,0,0,0,0,0.0828571,0,0,0,0.00285714,0,0,0,0,0.00285714,0,0,0.0228571,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571429,0,0.00571429,0.00285714,0,0,0,0.137143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571429
nocturne|aphelios,0.589744,39,0.010989,0,0,0.003663,0,0,0,0.03663,0.018315,0.003663,0,0,0.018315,0.014652,0.00732601,0,0,0,0,0.003663,0.003663,0.014652,0,0,0,0,0,0,0,0,0.010989,0.043956,0,0,0.018315,0,0,0,0,0,0,0.003663,0,0.00732601,0,0,0,0,0,0,0,0,0,0.014652,0,0,0,0,0,0,0,0.021978,0,0.043956,0,0,0.0769231,0,0,0,0.018315,0,0,0.003663,0,0,0.003663,0.00732601,0,0,0.010989,0,0,0,0,0.00732601,0,0,0,0,0,0,0,0,0.00732601,0.018315,0,0,0,0,0,0.003663,0.018315,0,0.003663,0,0,0,0,0,0.00732601,0,0,0,0,0,0,0.0549451,0,0,0,0.003663,0,0,0,0.003663,0.00732601,0,0,0.025641,0.0805861,0.03663,0,0,0,0,0,0.003663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018315,0,0,0.003663,0.135531,0,0,0,0,0,0,0,0,0,0,0,0,0.003663,0,0,0,0,0,0.029304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003663
nocturne|camille,0.68,25,0.00571429,0,0,0,0,0,0,0.0228571,0.00571429,0.0114286,0,0,0.0228571,0.0114286,0,0,0.00571429,0,0,0,0,0.00571429,0,0.0114286,0,0,0.00571429,0,0,0,0.0114286,0.0457143,0,0,0.0171429,0,0,0,0,0,0,0.0114286,0,0,0,0,0,0.00571429,0,0,0,0,0,0.00571429,0,0,0,0,0,0,0,0.0114286,0,0.04,0,0,0.0857143,0,0.00571429,0,0.0114286,0,0,0.0114286,0,0,0,0.00571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228571,0,0,0,0,0,0,0.0171429,0,0.0171429,0,0,0,0,0,0,0,0,0,0,0,0,0.0742857,0,0,0,0.00571429,0,0,0,0.00571429,0,0,0,0.0342857,0.0571429,0.0514286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114286,0,0,0,0.131429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571429,0,0,0.00571429,0.0228571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571429,0,0,0,0,0,0,0.0114286
